## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-07-28T20:59:16.510Z  / File Creation Date = Date for Citation
#CITATION: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31682819. Accessed 2025-07-28."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_20250701T000000Z_20250702T000000Z-clean_MinMax1minute_CSV_META.xml  / Metadata file name
#SEARCHID:  51625886                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113000                         / Latitude North
#LONGITUDE:  -105.064500                         / Longitude East
#DEPTH:         9.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    1  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2025-07-01T00:00:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7128"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7128                        / Device Code of Device 1
#DEVID1:    23830                                / Device ID of Device 1
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2025-07-01T00:00:00.000Z             / Data Start Time
#DATETO:    2025-07-02T00:00:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2024-03-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#RESAMPPRD: 60                                   / Resample Period (s)
#RESAMPTYP: Min/Max                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Minimum and maximum values within resample period  / Resample Description
#TOTSAMPLE: 1440                                 / Samples in File
#TOTSMPEXP: 1440                                 / Samples expected
#DPOPTGAPS: None  / Data Gaps: None - Do not fill gaps 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Conductivity Count", "Conductivity Max Value", "Conductivity Max Date", "Conductivity Max QC Flag", "Conductivity Min Value", "Conductivity Min Date", "Conductivity Min QC Flag", "Density Count", "Density Max Value", "Density Max Date", "Density Max QC Flag", "Density Min Value", "Density Min Date", "Density Min QC Flag", "Depth Count", "Depth Max Value", "Depth Max Date", "Depth Max QC Flag", "Depth Min Value", "Depth Min Date", "Depth Min QC Flag", "Practical Salinity Count", "Practical Salinity Max Value", "Practical Salinity Max Date", "Practical Salinity Max QC Flag", "Practical Salinity Min Value", "Practical Salinity Min Date", "Practical Salinity Min QC Flag", "Pressure Count", "Pressure Max Value", "Pressure Max Date", "Pressure Max QC Flag", "Pressure Min Value", "Pressure Min Date", "Pressure Min QC Flag", "Sigma-t Count", "Sigma-t Max Value", "Sigma-t Max Date", "Sigma-t Max QC Flag", "Sigma-t Min Value", "Sigma-t Min Date", "Sigma-t Min QC Flag", "Sigma-theta (0 dbar) Count", "Sigma-theta (0 dbar) Max Value", "Sigma-theta (0 dbar) Max Date", "Sigma-theta (0 dbar) Max QC Flag", "Sigma-theta (0 dbar) Min Value", "Sigma-theta (0 dbar) Min Date", "Sigma-theta (0 dbar) Min QC Flag", "Sound Speed Count", "Sound Speed Max Value", "Sound Speed Max Date", "Sound Speed Max QC Flag", "Sound Speed Min Value", "Sound Speed Min Date", "Sound Speed Min QC Flag", "Temperature Count", "Temperature Max Value", "Temperature Max Date", "Temperature Max QC Flag", "Temperature Min Value", "Temperature Min Date", "Temperature Min QC Flag"
## END HEADER
2025-07-01T21:09:30.000Z, 60, 2.38779, 2025-07-01T21:09:40.026Z, 1, 2.38689, 2025-07-01T21:09:01.026Z, 1, 60, 1022.567325667, 2025-07-01T21:09:05.026Z, 1, 1022.543498468, 2025-07-01T21:09:40.026Z, 1, 60, 9.52, 2025-07-01T21:09:59.025Z, 1, 9.52, 2025-07-01T21:09:59.025Z, 1, 60, 28.0825, 2025-07-01T21:09:05.026Z, 1, 28.0547, 2025-07-01T21:09:40.026Z, 1, 60, 9.618, 2025-07-01T21:09:17.026Z, 1, 9.613, 2025-07-01T21:09:58.025Z, 1, 60, 22.520984906, 2025-07-01T21:09:05.026Z, 1, 22.497177174, 2025-07-01T21:09:40.026Z, 1, 60, 22.520992685, 2025-07-01T21:09:05.026Z, 1, 22.497185171, 2025-07-01T21:09:40.026Z, 1, 60, 1440.854, 2025-07-01T21:09:40.026Z, 1, 1440.697, 2025-07-01T21:09:05.026Z, 1, 60, 0.1799, 2025-07-01T21:09:40.026Z, 1, 0.1383, 2025-07-01T21:09:05.026Z, 1
2025-07-01T21:10:30.000Z, 60, 2.38858, 2025-07-01T21:10:47.025Z, 1, 2.38751, 2025-07-01T21:10:02.027Z, 1, 60, 1022.556590908, 2025-07-01T21:10:04.025Z, 1, 1022.520798825, 2025-07-01T21:10:40.041Z, 1, 60, 9.52, 2025-07-01T21:10:59.025Z, 1, 9.51, 2025-07-01T21:10:38.041Z, 1, 60, 28.0701, 2025-07-01T21:10:04.025Z, 1, 28.0281, 2025-07-01T21:10:40.041Z, 1, 60, 9.615, 2025-07-01T21:10:59.025Z, 1, 9.611, 2025-07-01T21:10:18.025Z, 1, 60, 22.510274608, 2025-07-01T21:10:04.025Z, 1, 22.474495591, 2025-07-01T21:10:40.041Z, 1, 60, 22.510282499, 2025-07-01T21:10:04.025Z, 1, 22.474503779, 2025-07-01T21:10:40.041Z, 1, 60, 1440.99, 2025-07-01T21:10:41.025Z, 1, 1440.78, 2025-07-01T21:10:04.025Z, 1, 60, 0.2168, 2025-07-01T21:10:41.025Z, 1, 0.1596, 2025-07-01T21:10:04.025Z, 1
2025-07-01T21:11:30.000Z, 60, 2.38861, 2025-07-01T21:11:59.024Z, 1, 2.38825, 2025-07-01T21:11:16.040Z, 1, 60, 1022.529755072, 2025-07-01T21:11:00.025Z, 1, 1022.513840577, 2025-07-01T21:11:54.024Z, 1, 60, 9.52, 2025-07-01T21:11:52.023Z, 1, 9.51, 2025-07-01T21:11:59.024Z, 1, 60, 28.0387, 2025-07-01T21:11:00.025Z, 1, 28.02, 2025-07-01T21:11:54.024Z, 1, 60, 9.615, 2025-07-01T21:11:16.040Z, 1, 9.611, 2025-07-01T21:11:59.024Z, 1, 60, 22.483444438, 2025-07-01T21:11:00.025Z, 1, 22.467545068, 2025-07-01T21:11:54.024Z, 1, 60, 22.483452566, 2025-07-01T21:11:00.025Z, 1, 22.467553321, 2025-07-01T21:11:54.024Z, 1, 60, 1441.035, 2025-07-01T21:11:54.024Z, 1, 1440.947, 2025-07-01T21:11:00.025Z, 1, 60, 0.2287, 2025-07-01T21:11:54.024Z, 1, 0.2045, 2025-07-01T21:11:00.025Z, 1
2025-07-01T21:12:30.000Z, 60, 2.39072, 2025-07-01T21:12:56.023Z, 1, 2.38859, 2025-07-01T21:12:00.024Z, 1, 60, 1022.522343937, 2025-07-01T21:12:00.024Z, 1, 1022.493675415, 2025-07-01T21:12:57.029Z, 1, 60, 9.51, 2025-07-01T21:12:59.023Z, 1, 9.51, 2025-07-01T21:12:59.023Z, 1, 60, 28.0301, 2025-07-01T21:12:00.024Z, 1, 27.9974, 2025-07-01T21:12:57.029Z, 1, 60, 9.612, 2025-07-01T21:12:24.024Z, 1, 9.608, 2025-07-01T21:12:58.023Z, 1, 60, 22.476050971, 2025-07-01T21:12:00.024Z, 1, 22.447413295, 2025-07-01T21:12:57.029Z, 1, 60, 22.47605917, 2025-07-01T21:12:00.024Z, 1, 22.447421864, 2025-07-01T21:12:57.029Z, 1, 60, 1441.26, 2025-07-01T21:12:57.029Z, 1, 1440.998, 2025-07-01T21:12:00.024Z, 1, 60, 0.2837, 2025-07-01T21:12:57.029Z, 1, 0.218, 2025-07-01T21:12:00.024Z, 1
2025-07-01T21:13:30.000Z, 60, 2.39117, 2025-07-01T21:13:59.029Z, 1, 2.39052, 2025-07-01T21:13:45.029Z, 1, 60, 1022.498839919, 2025-07-01T21:13:59.029Z, 1, 1022.487859123, 2025-07-01T21:13:04.024Z, 1, 60, 9.51, 2025-07-01T21:13:59.029Z, 1, 9.51, 2025-07-01T21:13:59.029Z, 1, 60, 28.0038, 2025-07-01T21:13:59.029Z, 1, 27.9906, 2025-07-01T21:13:04.024Z, 1, 60, 9.609, 2025-07-01T21:13:13.024Z, 1, 9.604, 2025-07-01T21:13:48.030Z, 1, 60, 22.452587789, 2025-07-01T21:13:59.029Z, 1, 22.441603981, 2025-07-01T21:13:04.024Z, 1, 60, 22.452596362, 2025-07-01T21:13:59.029Z, 1, 22.441612601, 2025-07-01T21:13:04.024Z, 1, 60, 1441.296, 2025-07-01T21:13:03.024Z, 1, 1441.24, 2025-07-01T21:13:42.033Z, 1, 60, 0.2932, 2025-07-01T21:13:03.024Z, 1, 0.2784, 2025-07-01T21:13:42.033Z, 1
2025-07-01T21:14:30.000Z, 60, 2.39513, 2025-07-01T21:14:59.042Z, 1, 2.39109, 2025-07-01T21:14:07.030Z, 1, 60, 1022.50274109, 2025-07-01T21:14:59.042Z, 1, 1022.479339198, 2025-07-01T21:14:48.029Z, 1, 60, 9.51, 2025-07-01T21:14:59.042Z, 1, 9.51, 2025-07-01T21:14:59.042Z, 1, 60, 28.0108, 2025-07-01T21:14:59.042Z, 1, 27.9813, 2025-07-01T21:14:48.029Z, 1, 60, 9.608, 2025-07-01T21:14:51.029Z, 1, 9.606, 2025-07-01T21:14:56.029Z, 1, 60, 22.45649871, 2025-07-01T21:14:59.042Z, 1, 22.433096375, 2025-07-01T21:14:48.029Z, 1, 60, 22.456507606, 2025-07-01T21:14:59.042Z, 1, 22.433105165, 2025-07-01T21:14:48.029Z, 1, 60, 1441.499, 2025-07-01T21:14:59.042Z, 1, 1441.269, 2025-07-01T21:14:00.029Z, 1, 60, 0.3312, 2025-07-01T21:14:59.042Z, 1, 0.2839, 2025-07-01T21:14:00.029Z, 1
2025-07-01T21:15:30.000Z, 60, 2.40187, 2025-07-01T21:15:16.028Z, 1, 2.39621, 2025-07-01T21:15:00.028Z, 1, 60, 1022.513672225, 2025-07-01T21:15:05.029Z, 1, 1022.428757931, 2025-07-01T21:15:47.029Z, 1, 60, 9.51, 2025-07-01T21:15:59.028Z, 1, 9.51, 2025-07-01T21:15:59.028Z, 1, 60, 28.0256, 2025-07-01T21:15:12.028Z, 1, 27.9259, 2025-07-01T21:15:47.029Z, 1, 60, 9.607, 2025-07-01T21:15:03.029Z, 1, 9.603, 2025-07-01T21:15:59.028Z, 1, 60, 22.467443612, 2025-07-01T21:15:05.029Z, 1, 22.382566574, 2025-07-01T21:15:47.029Z, 1, 60, 22.467452704, 2025-07-01T21:15:05.029Z, 1, 22.382576353, 2025-07-01T21:15:47.029Z, 1, 60, 1442.085, 2025-07-01T21:15:47.029Z, 1, 1441.572, 2025-07-01T21:15:00.028Z, 1, 60, 0.4821, 2025-07-01T21:15:47.029Z, 1, 0.3473, 2025-07-01T21:15:00.028Z, 1
2025-07-01T21:16:30.000Z, 60, 2.40276, 2025-07-01T21:16:35.028Z, 1, 2.39885, 2025-07-01T21:16:03.028Z, 1, 60, 1022.49949554, 2025-07-01T21:16:08.027Z, 1, 1022.409510543, 2025-07-01T21:16:57.027Z, 1, 60, 9.51, 2025-07-01T21:16:19.027Z, 1, 9.5, 2025-07-01T21:16:59.028Z, 1, 60, 28.0098, 2025-07-01T21:16:08.027Z, 1, 27.9053, 2025-07-01T21:16:57.027Z, 1, 60, 9.604, 2025-07-01T21:16:03.028Z, 1, 9.599, 2025-07-01T21:16:59.028Z, 1, 60, 22.45329131, 2025-07-01T21:16:08.027Z, 1, 22.363351663, 2025-07-01T21:16:57.027Z, 1, 60, 22.453300635, 2025-07-01T21:16:08.027Z, 1, 22.363361881, 2025-07-01T21:16:57.027Z, 1, 60, 1442.375, 2025-07-01T21:16:57.027Z, 1, 1441.785, 2025-07-01T21:16:04.027Z, 1, 60, 0.5507, 2025-07-01T21:16:57.027Z, 1, 0.3944, 2025-07-01T21:16:07.027Z, 1
2025-07-01T21:17:30.000Z, 60, 2.4022, 2025-07-01T21:17:06.028Z, 1, 2.40098, 2025-07-01T21:17:59.026Z, 1, 60, 1022.451734783, 2025-07-01T21:17:00.029Z, 1, 1022.412529622, 2025-07-01T21:17:04.032Z, 1, 60, 9.5, 2025-07-01T21:17:59.026Z, 1, 9.5, 2025-07-01T21:17:59.026Z, 1, 60, 27.9544, 2025-07-01T21:17:00.029Z, 1, 27.9082, 2025-07-01T21:17:03.027Z, 1, 60, 9.601, 2025-07-01T21:17:12.044Z, 1, 9.597, 2025-07-01T21:17:54.028Z, 1, 60, 22.405564518, 2025-07-01T21:17:00.029Z, 1, 22.36637131, 2025-07-01T21:17:04.032Z, 1, 60, 22.405574323, 2025-07-01T21:17:00.029Z, 1, 22.366381423, 2025-07-01T21:17:04.032Z, 1, 60, 1442.343, 2025-07-01T21:17:06.028Z, 1, 1442.115, 2025-07-01T21:17:00.029Z, 1, 60, 0.5428, 2025-07-01T21:17:06.028Z, 1, 0.4803, 2025-07-01T21:17:00.029Z, 1
2025-07-01T21:18:30.000Z, 60, 2.40536, 2025-07-01T21:18:55.029Z, 1, 2.40061, 2025-07-01T21:18:08.027Z, 1, 60, 1022.449989595, 2025-07-01T21:18:59.027Z, 1, 1022.420060215, 2025-07-01T21:18:34.027Z, 1, 60, 9.5, 2025-07-01T21:18:59.027Z, 1, 9.5, 2025-07-01T21:18:59.027Z, 1, 60, 27.9548, 2025-07-01T21:18:59.027Z, 1, 27.9176, 2025-07-01T21:18:34.027Z, 1, 60, 9.6, 2025-07-01T21:18:57.032Z, 1, 9.598, 2025-07-01T21:18:59.027Z, 1, 60, 22.403844247, 2025-07-01T21:18:59.027Z, 1, 22.373902302, 2025-07-01T21:18:34.027Z, 1, 60, 22.403854418, 2025-07-01T21:18:59.027Z, 1, 22.373912421, 2025-07-01T21:18:34.027Z, 1, 60, 1442.41, 2025-07-01T21:18:56.027Z, 1, 1442.149, 2025-07-01T21:18:12.027Z, 1, 60, 0.5469, 2025-07-01T21:18:56.027Z, 1, 0.4921, 2025-07-01T21:18:12.027Z, 1
2025-07-01T21:19:30.000Z, 60, 2.40653, 2025-07-01T21:19:59.025Z, 1, 2.40502, 2025-07-01T21:19:37.026Z, 1, 60, 1022.449701072, 2025-07-01T21:19:24.026Z, 1, 1022.411012859, 2025-07-01T21:19:36.026Z, 1, 60, 9.5, 2025-07-01T21:19:59.025Z, 1, 9.5, 2025-07-01T21:19:59.025Z, 1, 60, 27.9553, 2025-07-01T21:19:24.026Z, 1, 27.9088, 2025-07-01T21:19:36.026Z, 1, 60, 9.599, 2025-07-01T21:19:12.026Z, 1, 9.595, 2025-07-01T21:19:24.026Z, 1, 60, 22.403575133, 2025-07-01T21:19:24.026Z, 1, 22.364887674, 2025-07-01T21:19:36.026Z, 1, 60, 22.403585422, 2025-07-01T21:19:24.026Z, 1, 22.364898122, 2025-07-01T21:19:36.026Z, 1, 60, 1442.54, 2025-07-01T21:19:35.026Z, 1, 1442.371, 2025-07-01T21:19:00.026Z, 1, 60, 0.5849, 2025-07-01T21:19:35.026Z, 1, 0.5367, 2025-07-01T21:19:00.026Z, 1
2025-07-01T21:20:30.000Z, 60, 2.40953, 2025-07-01T21:20:59.026Z, 1, 2.40628, 2025-07-01T21:20:38.041Z, 1, 60, 1022.45284677, 2025-07-01T21:20:31.026Z, 1, 1022.411943519, 2025-07-01T21:20:38.041Z, 1, 60, 9.5, 2025-07-01T21:20:59.026Z, 1, 9.5, 2025-07-01T21:20:59.026Z, 1, 60, 27.9602, 2025-07-01T21:20:31.026Z, 1, 27.9107, 2025-07-01T21:20:38.041Z, 1, 60, 9.597, 2025-07-01T21:20:38.041Z, 1, 9.594, 2025-07-01T21:20:56.025Z, 1, 60, 22.406722237, 2025-07-01T21:20:31.026Z, 1, 22.365818021, 2025-07-01T21:20:38.041Z, 1, 60, 22.406732675, 2025-07-01T21:20:31.026Z, 1, 22.36582858, 2025-07-01T21:20:38.041Z, 1, 60, 1442.726, 2025-07-01T21:20:59.026Z, 1, 1442.473, 2025-07-01T21:20:01.026Z, 1, 60, 0.6185, 2025-07-01T21:20:59.026Z, 1, 0.5591, 2025-07-01T21:20:01.026Z, 1
2025-07-01T21:21:30.000Z, 60, 2.41021, 2025-07-01T21:21:29.025Z, 1, 2.40938, 2025-07-01T21:21:47.025Z, 1, 60, 1022.437857599, 2025-07-01T21:21:51.025Z, 1, 1022.425472782, 2025-07-01T21:21:16.025Z, 1, 60, 9.5, 2025-07-01T21:21:59.025Z, 1, 9.5, 2025-07-01T21:21:59.025Z, 1, 60, 27.9437, 2025-07-01T21:21:51.025Z, 1, 27.929, 2025-07-01T21:21:16.025Z, 1, 60, 9.597, 2025-07-01T21:21:53.028Z, 1, 9.593, 2025-07-01T21:21:04.025Z, 1, 60, 22.391748813, 2025-07-01T21:21:51.025Z, 1, 22.379371565, 2025-07-01T21:21:16.025Z, 1, 60, 22.391759529, 2025-07-01T21:21:51.025Z, 1, 22.379382356, 2025-07-01T21:21:16.025Z, 1, 60, 1442.764, 2025-07-01T21:21:38.025Z, 1, 1442.687, 2025-07-01T21:21:47.025Z, 1, 60, 0.6275, 2025-07-01T21:21:16.025Z, 1, 0.6079, 2025-07-01T21:21:47.025Z, 1
2025-07-01T21:22:30.000Z, 60, 2.40949, 2025-07-01T21:22:01.026Z, 1, 2.40662, 2025-07-01T21:22:49.024Z, 1, 60, 1022.44160248, 2025-07-01T21:22:18.029Z, 1, 1022.428823508, 2025-07-01T21:22:06.025Z, 1, 60, 9.5, 2025-07-01T21:22:59.024Z, 1, 9.5, 2025-07-01T21:22:59.024Z, 1, 60, 27.9471, 2025-07-01T21:22:18.029Z, 1, 27.9316, 2025-07-01T21:22:48.024Z, 1, 60, 9.597, 2025-07-01T21:22:44.024Z, 1, 9.594, 2025-07-01T21:22:58.024Z, 1, 60, 22.395486746, 2025-07-01T21:22:18.029Z, 1, 22.382718769, 2025-07-01T21:22:06.025Z, 1, 60, 22.395497289, 2025-07-01T21:22:18.029Z, 1, 22.382729471, 2025-07-01T21:22:06.025Z, 1, 60, 1442.703, 2025-07-01T21:22:06.025Z, 1, 1442.535, 2025-07-01T21:22:55.030Z, 1, 60, 0.6142, 2025-07-01T21:22:06.025Z, 1, 0.5767, 2025-07-01T21:22:53.024Z, 1
2025-07-01T21:23:30.000Z, 60, 2.40698, 2025-07-01T21:23:00.024Z, 1, 2.40509, 2025-07-01T21:23:18.024Z, 1, 60, 1022.443467401, 2025-07-01T21:23:38.024Z, 1, 1022.421301918, 2025-07-01T21:23:17.024Z, 1, 60, 9.5, 2025-07-01T21:23:59.023Z, 1, 9.5, 2025-07-01T21:23:59.023Z, 1, 60, 27.9481, 2025-07-01T21:23:38.024Z, 1, 27.921, 2025-07-01T21:23:17.024Z, 1, 60, 9.596, 2025-07-01T21:23:57.024Z, 1, 9.593, 2025-07-01T21:23:41.023Z, 1, 60, 22.397348861, 2025-07-01T21:23:38.024Z, 1, 22.375183827, 2025-07-01T21:23:17.024Z, 1, 60, 22.397359215, 2025-07-01T21:23:38.024Z, 1, 22.375194205, 2025-07-01T21:23:17.024Z, 1, 60, 1442.558, 2025-07-01T21:23:05.027Z, 1, 1442.446, 2025-07-01T21:23:29.029Z, 1, 60, 0.5831, 2025-07-01T21:23:03.024Z, 1, 0.556, 2025-07-01T21:23:29.029Z, 1
2025-07-01T21:24:30.000Z, 60, 2.40643, 2025-07-01T21:24:00.023Z, 1, 2.40344, 2025-07-01T21:24:59.026Z, 1, 60, 1022.459067959, 2025-07-01T21:24:30.024Z, 1, 1022.428601899, 2025-07-01T21:24:05.024Z, 1, 60, 9.5, 2025-07-01T21:24:59.026Z, 1, 9.5, 2025-07-01T21:24:59.026Z, 1, 60, 27.9654, 2025-07-01T21:24:30.024Z, 1, 27.9302, 2025-07-01T21:24:05.024Z, 1, 60, 9.595, 2025-07-01T21:24:50.023Z, 1, 9.593, 2025-07-01T21:24:56.023Z, 1, 60, 22.412933743, 2025-07-01T21:24:30.024Z, 1, 22.382480513, 2025-07-01T21:24:05.024Z, 1, 60, 22.412943825, 2025-07-01T21:24:30.024Z, 1, 22.382490924, 2025-07-01T21:24:05.024Z, 1, 60, 1442.513, 2025-07-01T21:24:05.024Z, 1, 1442.255, 2025-07-01T21:24:58.023Z, 1, 60, 0.5736, 2025-07-01T21:24:05.024Z, 1, 0.5106, 2025-07-01T21:24:58.023Z, 1
2025-07-01T21:25:30.000Z, 60, 2.40336, 2025-07-01T21:25:00.036Z, 1, 2.3981, 2025-07-01T21:25:58.023Z, 1, 60, 1022.469781675, 2025-07-01T21:25:45.024Z, 1, 1022.441425453, 2025-07-01T21:25:36.022Z, 1, 60, 9.5, 2025-07-01T21:25:59.022Z, 1, 9.5, 2025-07-01T21:25:59.022Z, 1, 60, 27.9742, 2025-07-01T21:25:45.024Z, 1, 27.9413, 2025-07-01T21:25:36.022Z, 1, 60, 9.596, 2025-07-01T21:25:58.023Z, 1, 9.592, 2025-07-01T21:25:18.027Z, 1, 60, 22.423616103, 2025-07-01T21:25:45.024Z, 1, 22.395276238, 2025-07-01T21:25:36.022Z, 1, 60, 22.423625553, 2025-07-01T21:25:45.024Z, 1, 22.395285974, 2025-07-01T21:25:36.022Z, 1, 60, 1442.255, 2025-07-01T21:25:00.036Z, 1, 1441.848, 2025-07-01T21:25:58.023Z, 1, 60, 0.5113, 2025-07-01T21:25:00.036Z, 1, 0.4183, 2025-07-01T21:25:58.023Z, 1
2025-07-01T21:26:30.000Z, 60, 2.39815, 2025-07-01T21:26:00.024Z, 1, 2.39474, 2025-07-01T21:26:59.021Z, 1, 60, 1022.474000082, 2025-07-01T21:26:52.021Z, 1, 1022.448433616, 2025-07-01T21:26:07.036Z, 1, 60, 9.5, 2025-07-01T21:26:59.021Z, 1, 9.5, 2025-07-01T21:26:59.021Z, 1, 60, 27.9767, 2025-07-01T21:26:52.021Z, 1, 27.948, 2025-07-01T21:26:07.036Z, 1, 60, 9.598, 2025-07-01T21:26:29.036Z, 1, 9.594, 2025-07-01T21:26:54.023Z, 1, 60, 22.427822375, 2025-07-01T21:26:52.021Z, 1, 22.402263129, 2025-07-01T21:26:07.036Z, 1, 60, 22.427831432, 2025-07-01T21:26:52.021Z, 1, 22.402272589, 2025-07-01T21:26:07.036Z, 1, 60, 1441.88, 2025-07-01T21:26:07.036Z, 1, 1441.602, 2025-07-01T21:26:59.021Z, 1, 60, 0.4314, 2025-07-01T21:26:07.036Z, 1, 0.3635, 2025-07-01T21:26:59.021Z, 1
2025-07-01T21:27:30.000Z, 60, 2.39478, 2025-07-01T21:27:14.021Z, 1, 2.39364, 2025-07-01T21:27:42.021Z, 1, 60, 1022.477308953, 2025-07-01T21:27:10.022Z, 1, 1022.467199319, 2025-07-01T21:27:47.021Z, 1, 60, 9.5, 2025-07-01T21:27:59.021Z, 1, 9.5, 2025-07-01T21:27:59.021Z, 1, 60, 27.9805, 2025-07-01T21:27:16.021Z, 1, 27.968, 2025-07-01T21:27:47.021Z, 1, 60, 9.596, 2025-07-01T21:27:08.021Z, 1, 9.592, 2025-07-01T21:27:35.023Z, 1, 60, 22.431129593, 2025-07-01T21:27:10.022Z, 1, 22.421024076, 2025-07-01T21:27:47.021Z, 1, 60, 22.431138611, 2025-07-01T21:27:10.022Z, 1, 22.421033082, 2025-07-01T21:27:47.021Z, 1, 60, 1441.61, 2025-07-01T21:27:03.025Z, 1, 1441.541, 2025-07-01T21:27:34.022Z, 1, 60, 0.3658, 2025-07-01T21:27:03.025Z, 1, 0.3499, 2025-07-01T21:27:34.022Z, 1
2025-07-01T21:28:30.000Z, 60, 2.39499, 2025-07-01T21:28:05.027Z, 1, 2.39438, 2025-07-01T21:28:26.024Z, 1, 60, 1022.494891471, 2025-07-01T21:28:56.026Z, 1, 1022.476490792, 2025-07-01T21:28:00.021Z, 1, 60, 9.5, 2025-07-01T21:28:59.027Z, 1, 9.5, 2025-07-01T21:28:59.027Z, 1, 60, 28.0013, 2025-07-01T21:28:56.026Z, 1, 27.9795, 2025-07-01T21:28:00.021Z, 1, 60, 9.597, 2025-07-01T21:28:54.026Z, 1, 9.593, 2025-07-01T21:28:10.021Z, 1, 60, 22.448702428, 2025-07-01T21:28:56.026Z, 1, 22.430321002, 2025-07-01T21:28:00.021Z, 1, 60, 22.448711327, 2025-07-01T21:28:56.026Z, 1, 22.430330017, 2025-07-01T21:28:00.021Z, 1, 60, 1441.592, 2025-07-01T21:28:07.021Z, 1, 1441.505, 2025-07-01T21:28:56.026Z, 1, 60, 0.3595, 2025-07-01T21:28:07.021Z, 1, 0.3353, 2025-07-01T21:28:56.026Z, 1
2025-07-01T21:29:30.000Z, 60, 2.39485, 2025-07-01T21:29:19.027Z, 1, 2.39323, 2025-07-01T21:29:59.027Z, 1, 60, 1022.494976619, 2025-07-01T21:29:31.026Z, 1, 1022.481838785, 2025-07-01T21:29:21.027Z, 1, 60, 9.5, 2025-07-01T21:29:59.027Z, 1, 9.5, 2025-07-01T21:29:59.027Z, 1, 60, 28.0013, 2025-07-01T21:29:31.026Z, 1, 27.9859, 2025-07-01T21:29:21.027Z, 1, 60, 9.6, 2025-07-01T21:29:58.028Z, 1, 9.595, 2025-07-01T21:29:04.032Z, 1, 60, 22.448782126, 2025-07-01T21:29:31.026Z, 1, 22.435644107, 2025-07-01T21:29:21.027Z, 1, 60, 22.448791011, 2025-07-01T21:29:31.026Z, 1, 22.435653105, 2025-07-01T21:29:21.027Z, 1, 60, 1441.569, 2025-07-01T21:29:21.027Z, 1, 1441.418, 2025-07-01T21:29:59.027Z, 1, 60, 0.3535, 2025-07-01T21:29:21.027Z, 1, 0.3171, 2025-07-01T21:29:59.027Z, 1
